LicenseNumber,LicenseType,LicenseTypeSubCategory,LicenseCategoryNumber,LicenseStatus,LicenseSubStatus,BusinessName,DoingBusinessAs,LocationStreetAddress,LocationCity,LocationState,LocationZip,LocationCounty,Geo,Full Address
21033050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04295,,2086 GRAHAM,STOW,OH,44224,Summit,"(41.1662402, -81.4390581)","2086 GRAHAM, STOW, OH 44224"
21051350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04317,,9400 MENTOR AVENUE,MENTOR,OH,44060,Lake,"(41.6793075, -81.3025179)","9400 MENTOR AVENUE, MENTOR, OH 44060"
21026400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04397,,7295 MARKET STREET,BOARDMAN,OH,44512,Mahoning,"(41.0248398, -80.662052)","7295 MARKET STREET, BOARDMAN, OH 44512"
21050850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04520,,1260 E. CENTRAL,MIAMISBURG,OH,45342,Montgomery,"(39.6397527, -84.2663874)","1260 E. CENTRAL, MIAMISBURG, OH 45342"
21062850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04521,,6495 OLD TROY PIKE,HUBER HEIGHTS,OH,45424,Montgomery,"(39.847423, -84.14012799999999)","6495 OLD TROY PIKE, HUBER HEIGHTS, OH 45424"
20125300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04522,,9775 COLERAIN AVENUE,CINCINNATI,OH,45251,Hamilton,"(39.2490113, -84.59776400000001)","9775 COLERAIN AVENUE, CINCINNATI, OH 45251"
21057150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04567,,6485 WILMINGTON PIKE,CENTERVILLE,OH,45459,Greene,"(39.6390999, -84.11065889999999)","6485 WILMINGTON PIKE, CENTERVILLE, OH 45459"
21231200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04639,,4497 FAR HILLS AVENUE,KETTERING,OH,45429,Montgomery,"(39.6820591, -84.1676681)","4497 FAR HILLS AVENUE, KETTERING, OH 45429"
21110600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04684,,12777 ROCKSIDE ROAD,GARFIELD HEIGHTS,OH,44125,Cuyahoga,"(41.4013786, -81.5955389)","12777 ROCKSIDE ROAD, GARFIELD HEIGHTS, OH 44125"
21086350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04685,,2135 WARRENSVILLE CENTER ROAD,SOUTH EUCLID,OH,44121,Cuyahoga,"(41.5016733, -81.53549749999999)","2135 WARRENSVILLE CENTER ROAD, SOUTH EUCLID, OH 44121"
21143150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04775,,9043 DARROW ROAD,TWINSBURG,OH,44087,Summit,"(41.3118972, -81.4394867)","9043 DARROW ROAD, TWINSBURG, OH 44087"
21093950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04776,,900 WOOSTER ROAD NORTH,BARBERTON,OH,44203,Summit,"(41.0299768, -81.5883351)","900 WOOSTER ROAD NORTH, BARBERTON, OH 44203"
21086450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04893,,12110 LEBANON ROAD,SHARONVILLE,OH,45241,Hamilton,"(39.2948126, -84.3917701)","12110 LEBANON ROAD, SHARONVILLE, OH 45241"
21117600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04975,,1542 WAYNE AVENUE,DAYTON,OH,45410,Montgomery,"(39.7469835, -84.1708481)","1542 WAYNE AVENUE, DAYTON, OH 45410"
21155950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04976,,2710 SALEM AVENUE,DAYTON,OH,45406,Montgomery,"(39.7872631, -84.23572469999999)","2710 SALEM AVENUE, DAYTON, OH 45406"
21121950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04983,,"4024 FULTON DRIVE, N.W.",CANTON,OH,44718,Stark,"(40.8363517, -81.4248277)","4024 FULTON DRIVE, N.W., CANTON, OH 44718"
21374800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05031,,7260 PEARL ROAD,MIDDLEBURG HEIGHTS,OH,441304873,Cuyahoga,"(41.368181, -81.80513140000001)","7260 PEARL ROAD, MIDDLEBURG HEIGHTS, OH 441304873"
21122150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05138,,100 CLEVELAND STREET,ELYRIA,OH,44035,Lorain,"(41.3734082, -82.0936727)","100 CLEVELAND STREET, ELYRIA, OH 44035"
20397200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05196,,6355 DIXIE HIGHWAY,FAIRFIELD,OH,45014,Butler,"(39.3222796, -84.5044977)","6355 DIXIE HIGHWAY, FAIRFIELD, OH 45014"
20562250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05203,,1090 HIGH STREET,HAMILTON,OH,45011,Butler,"(39.3965924, -84.5488359)","1090 HIGH STREET, HAMILTON, OH 45011"
20500100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05205,,1086 READING ROAD,MASON,OH,45040,Warren,"(39.3376191, -84.3417207)","1086 READING ROAD, MASON, OH 45040"
21193000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05206,,11701 DETROIT AVENUE,LAKEWOOD,OH,44107,Cuyahoga,"(41.4833716, -81.76915009999999)","11701 DETROIT AVENUE, LAKEWOOD, OH 44107"
21204600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05319,,925 WOODVILLE ROAD,TOLEDO,OH,43605,Wood,"(41.632082, -83.51294759999999)","925 WOODVILLE ROAD, TOLEDO, OH 43605"
21253600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05323,,1910 S. REYNOLDS ROAD,TOLEDO,OH,436141438,Lucas,"(41.6053337, -83.6654686)","1910 S. REYNOLDS ROAD, TOLEDO, OH 436141438"
21228350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05324,,1330  N. REYNOLDS ROAD,TOLEDO,OH,43615,Lucas,"(41.652851, -83.6638581)","1330  N. REYNOLDS ROAD, TOLEDO, OH 43615"
21186550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05430,,4121 HOOVER AVENUE,DAYTON,OH,45402,Montgomery,"(39.7625781, -84.25299389999999)","4121 HOOVER AVENUE, DAYTON, OH 45402"
21158750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05431,,1337 PEARL ROAD,BRUNSWICK,OH,44212,Medina,"(41.2388876, -81.8406991)","1337 PEARL ROAD, BRUNSWICK, OH 44212"
21179150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05473,,25524 CENTER RIDGE ROAD,WESTLAKE,OH,44145,Cuyahoga,"(41.4563783, -81.90289)","25524 CENTER RIDGE ROAD, WESTLAKE, OH 44145"
21186600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05517,,2600 S. SMITHVILLE ROAD,DAYTON,OH,45420,Montgomery,"(39.7298141, -84.1411219)","2600 S. SMITHVILLE ROAD, DAYTON, OH 45420"
21186050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05549,,804 W Market St,Warren,OH,44481-1038,Trumbull,"(41.2342587, -80.8300802)","804 W Market St, Warren, OH 44481-1038"
21244700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05550,,21010 CENTER RIDGE ROAD,ROCKY RIVER,OH,44116,Cuyahoga,"(41.4622371, -81.8532565)","21010 CENTER RIDGE ROAD, ROCKY RIVER, OH 44116"
20338700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05632,,9 WEST MITCHELL AVENUE,CINCINNATI,OH,452171525,Hamilton,"(39.1601608, -84.5054727)","9 WEST MITCHELL AVENUE, CINCINNATI, OH 452171525"
21221150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05639,,320 S. WATER STREET,KENT,OH,44240,Portage,"(41.1505182, -81.35905679999999)","320 S. WATER STREET, KENT, OH 44240"
20683000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05762,,7804 CINCINNATI-DAYTON ROAD,WEST CHESTER,OH,45069-6003,Butler,"(39.3568116, -84.3945557)","7804 CINCINNATI-DAYTON ROAD, WEST CHESTER, OH 45069-6003"
21187600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05820,,6101 ANDREWS ROAD,MENTOR ON THE LAKE,OH,44060,Lake,"(41.7055033, -81.36063299999999)","6101 ANDREWS ROAD, MENTOR ON THE LAKE, OH 44060"
21240350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05821,,132 RICHMOND STREET,PAINESVILLE,OH,44077,Lake,"(41.7260023, -81.24863040000001)","132 RICHMOND STREET, PAINESVILLE, OH 44077"
21252050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05906,,2562 NAVARRE AVENUE,OREGON,OH,43616,Lucas,"(41.6361502, -83.4871168)","2562 NAVARRE AVENUE, OREGON, OH 43616"
21272850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06115,,6805 HOSPITAL DRIVE,DUBLIN,OH,430168556,Franklin,"(40.1027467, -83.1606288)","6805 HOSPITAL DRIVE, DUBLIN, OH 430168556"
21342550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06116,,9110 DUBLIN ROAD,POWELL,OH,430659588,Delaware,"(40.1545881, -83.1321315)","9110 DUBLIN ROAD, POWELL, OH 430659588"
21297150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06119,,7900 E. BROAD STREET,BLACKLICK,OH,43004,Franklin,"(39.98595390000001, -82.79190919999999)","7900 E. BROAD STREET, BLACKLICK, OH 43004"
21303800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06168,,4580 MONROE STREET,TOLEDO,OH,436134738,Lucas,"(41.6898213, -83.6224567)","4580 MONROE STREET, TOLEDO, OH 436134738"
20602700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06191,,10529 LOVELAND-MADEIRA ROAD,LOVELAND,OH,45140-8963,Clermont,"(39.2502404, -84.2975088)","10529 LOVELAND-MADEIRA ROAD, LOVELAND, OH 45140-8963"
21242300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06273,,3015 E. LIVINGSTON AVENUE,COLUMBUS,OH,432093047,Franklin,"(39.9463751, -82.9162837)","3015 E. LIVINGSTON AVENUE, COLUMBUS, OH 432093047"
21242250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06378,,2770 W. BROAD STREET,COLUMBUS,OH,432042641,Franklin,"(39.9553551, -83.07451619999999)","2770 W. BROAD STREET, COLUMBUS, OH 432042641"
21283600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06458,,805 N. COURT STREET,MEDINA,OH,442561718,Medina,"(41.1492726, -81.86424339999999)","805 N. COURT STREET, MEDINA, OH 442561718"
21264500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06471,,700 S. BREIEL BLVD,MIDDLETOWN,OH,450446202,Butler,"(39.5030837, -84.3562439)","700 S. BREIEL BLVD, MIDDLETOWN, OH 450446202"
21265150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06485,,19 LONDON ROAD,DELAWARE,OH,430152613,Delaware,"(40.2898856, -83.0693888)","19 LONDON ROAD, DELAWARE, OH 430152613"
21261300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06521,,2609 E. MAIN STREET,SPRINGFIELD,OH,455035114,Clark,"(39.9230655, -83.7683078)","2609 E. MAIN STREET, SPRINGFIELD, OH 455035114"
21300300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06522,,1880 S. LIMESTONE STREET,SPRINGFIELD,OH,45505,Clark,"(39.9013553, -83.8102873)","1880 S. LIMESTONE STREET, SPRINGFIELD, OH 45505"
21349550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06574,,5411 LEAVITT RD.,LORAIN,OH,440532155,Lorain,"(41.4194238, -82.20815019999999)","5411 LEAVITT RD., LORAIN, OH 440532155"
21301200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06588,,32798 WALKER ROAD,AVON LAKE,OH,44012,Lorain,"(41.4936823, -82.02051730000001)","32798 WALKER ROAD, AVON LAKE, OH 44012"
21327250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06589,,5501 MAHONING AVENUE,AUSTINTOWN,OH,44515-2316,Mahoning,"(41.0989522, -80.7643939)","5501 MAHONING AVENUE, AUSTINTOWN, OH 44515-2316"
20465550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06653,,3105 GLENDALE MILFORD ROAD,CINCINNATI,OH,452413134,Hamilton,"(39.2534253, -84.4221431)","3105 GLENDALE MILFORD ROAD, CINCINNATI, OH 452413134"
21309700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06659,,4071 LEE ROAD,"CLEVELAND,",OH,44128,Cuyahoga,"(41.4491138, -81.5643558)","4071 LEE ROAD, CLEVELAND,, OH 44128"
21294550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06675,,2560 BELMONT AVE.,YOUNGSTOWN,OH,445052407,Mahoning,"(41.1331453, -80.6662312)","2560 BELMONT AVE., YOUNGSTOWN, OH 445052407"
21311250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06682,,8614 PRINCETON GLENDALE ROAD,WEST CHESTER,OH,450691839,Butler,"(39.3433422, -84.4608274)","8614 PRINCETON GLENDALE ROAD, WEST CHESTER, OH 450691839"
21327300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06888,,5027 YOUNGSTOWN-WARREN RD,NILES,OH,444464905,Trumbull,"(41.2134098, -80.76231709999999)","5027 YOUNGSTOWN-WARREN RD, NILES, OH 444464905"
21354400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06889,,6270 SOM CENTER ROAD,SOLON,OH,441392913,Cuyahoga,"(41.3889877, -81.4387902)","6270 SOM CENTER ROAD, SOLON, OH 441392913"
21317850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06981,,1280 DEMOREST ROAD,COLUMBUS,OH,43204,Franklin,"(39.92831200000001, -83.08965169999999)","1280 DEMOREST ROAD, COLUMBUS, OH 43204"
21325800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06990,,183 E. DAYTON YELLOW SPRINGS RD,FAIRBORN,OH,45324,Greene,"(39.7898265, -84.0201743)","183 E. DAYTON YELLOW SPRINGS RD, FAIRBORN, OH 45324"
20420750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07046,,4610 PLEASANT AVENUE,FAIRFIELD,OH,450141664,Butler,"(39.3521356, -84.55833729999999)","4610 PLEASANT AVENUE, FAIRFIELD, OH 450141664"
21389400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07113,,3093 CLEVELAND AVENUE,COLUMBUS,OH,43224,Franklin,"(40.03072900000001, -82.9645093)","3093 CLEVELAND AVENUE, COLUMBUS, OH 43224"
20529900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07181,,4241 GLENWAY AVENUE,CINCINNATI,OH,45205,Hamilton,"(39.1137823, -84.5845963)","4241 GLENWAY AVENUE, CINCINNATI, OH 45205"
20497450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07239,,562 MAIN STREET,HAMILTON,OH,450133222,Butler,"(39.4069296, -84.572845)","562 MAIN STREET, HAMILTON, OH 450133222"
21355850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07256,,2140 E. DOROTHY LANE,KETTERING,OH,454201114,Montgomery,"(39.702231, -84.1248129)","2140 E. DOROTHY LANE, KETTERING, OH 454201114"
21382900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07331,,20 W. MARKET STREET,TROY,OH,45373,Miami,"(40.0315013, -84.2093027)","20 W. MARKET STREET, TROY, OH 45373"
21370700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07332,,904 COLUMBUS AVENUE,LEBANON,OH,450361402,Warren,"(39.447725, -84.18629299999999)","904 COLUMBUS AVENUE, LEBANON, OH 450361402"
21416650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07368,,4890 NORTH HIGH STREET,COLUMBUS,OH,432141552,Franklin,"(40.0621451, -83.0190609)","4890 NORTH HIGH STREET, COLUMBUS, OH 432141552"
21367000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07392,,1033 MILITARY ROAD,ZANESVILLE,OH,437011342,Muskingum,"(39.9796479, -82.0181143)","1033 MILITARY ROAD, ZANESVILLE, OH 437011342"
20468100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07435,,4605 MONTGOMERY RD,NORWOOD,OH,452122607,Hamilton,"(39.1609102, -84.45656369999999)","4605 MONTGOMERY RD, NORWOOD, OH 452122607"
21374200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07441,,701 N. CABLE RD,LIMA,OH,458051737,Allen,"(40.7490989, -84.14754909999999)","701 N. CABLE RD, LIMA, OH 458051737"
20629350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07470,,1032 HARRISON AVENUE,HARRISON,OH,45030-1522,Hamilton,"(39.2578385, -84.8037787)","1032 HARRISON AVENUE, HARRISON, OH 45030-1522"
21444500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07474,,751 RICHMOND ROAD,RICHMOND HEIGHTS,OH,44143,Cuyahoga,"(41.5398605, -81.4966309)","751 RICHMOND ROAD, RICHMOND HEIGHTS, OH 44143"
21375500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07489,,57 W. MAIN STREET,AMELIA,OH,451021737,Clermont,"(39.0309015, -84.22090990000001)","57 W. MAIN STREET, AMELIA, OH 451021737"
21370650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07523,,5690 W. BROAD STREET,GALLOWAY,OH,43119-8127,Franklin,"(39.951612, -83.15281039999999)","5690 W. BROAD STREET, GALLOWAY, OH 43119-8127"
21453800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07524,,6266 GENDER ROAD,CANAL WINCHESTER,OH,431102042,Franklin,"(39.8533503, -82.82762319999999)","6266 GENDER ROAD, CANAL WINCHESTER, OH 431102042"
21374250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07525,,2150 E. DUBLIN GRANVILLE ROAD,COLUMBUS,OH,432293513,Franklin,"(40.0871842, -82.95949449999999)","2150 E. DUBLIN GRANVILLE ROAD, COLUMBUS, OH 432293513"
21374150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07541,,1425 N. 21ST STREET,NEWARK,OH,430553069,Licking,"(40.0869067, -82.42823539999999)","1425 N. 21ST STREET, NEWARK, OH 430553069"
21386050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07637,,1243 STATE ROUTE 28,MILFORD,OH,451502248,Clermont,"(39.20152470000001, -84.2222369)","1243 STATE ROUTE 28, MILFORD, OH 451502248"
21423700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07683,,15031 SR 224 E,FINDLAY,OH,45840-7764,Hancock,"(41.0042814, -84.125942)","15031 SR 224 E, FINDLAY, OH 45840-7764"
21435000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07684,,2366 HARDING HWY,LIMA,OH,458043426,Allen,"(40.7301922, -84.0623064)","2366 HARDING HWY, LIMA, OH 458043426"
21440850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07719,,"663 E. AURORA ROAD, STE 1",MACEDONIA,OH,44056-1805,Summit,"(41.3142678, -81.5152324)","663 E. AURORA ROAD, STE 1, MACEDONIA, OH 44056-1805"
21436800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07798,,911 N. MEMORIAL DRIVE,LANCASTER,OH,431301745,Fairfield,"(39.7245064, -82.60908719999999)","911 N. MEMORIAL DRIVE, LANCASTER, OH 431301745"
21417900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07799,,850 NORTH BRIDGE STREET,CHILLICOTHE,OH,45601,Ross,"(39.3523487, -82.9771233)","850 NORTH BRIDGE STREET, CHILLICOTHE, OH 45601"
21505950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07861,,30 W. MCKINLEY WAY,POLAND,OH,445141988,Mahoning,"(41.0245983, -80.6160665)","30 W. MCKINLEY WAY, POLAND, OH 445141988"
21444600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07865,,1950 WALES RD. NE,MASSILLON,OH,44646-4110,Stark,"(40.82056499999999, -81.5026597)","1950 WALES RD. NE, MASSILLON, OH 44646-4110"
20493450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07877,,7398 WOOSTER PIKE,CINCINNATI,OH,452273834,Hamilton,"(39.1425556, -84.3601549)","7398 WOOSTER PIKE, CINCINNATI, OH 452273834"
21440250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07884,,1140 NORTH LIMESTONE STREET,SPRINGFIELD,OH,45503,Clark,"(39.9380064, -83.80495549999999)","1140 NORTH LIMESTONE STREET, SPRINGFIELD, OH 45503"
21458900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07885,,5901 SPRINGBORO PIKE,WEST CARROLLTON,OH,454493249,Montgomery,"(39.6704783, -84.2230397)","5901 SPRINGBORO PIKE, WEST CARROLLTON, OH 454493249"
21413800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07900,,2203 BEECHMONT AVE,CINCINNATI,OH,45230-1518,Hamilton,"(39.0943876, -84.3876739)","2203 BEECHMONT AVE, CINCINNATI, OH 45230-1518"
21458350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07940,,748 N. STATE STREET,WESTERVILLE,OH,43082,Delaware,"(40.145476, -82.92415299999999)","748 N. STATE STREET, WESTERVILLE, OH 43082"
21446900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07941,,1400 MICHIGAN STREET,SIDNEY,OH,453652449,Shelby,"(40.2882611, -84.17662349999999)","1400 MICHIGAN STREET, SIDNEY, OH 453652449"
21422400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07942,,4617 E. MAIN STREET,WHITEHALL,OH,43213-3298,Franklin,"(39.9549179, -82.8755963)","4617 E. MAIN STREET, WHITEHALL, OH 43213-3298"
21435950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07973,,2110 STRINGTOWN RD,GROVE CITY,OH,431232931,Franklin,"(39.8792708, -83.0591985)","2110 STRINGTOWN RD, GROVE CITY, OH 431232931"
21568450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09047,,1000 PARK AVENUE WEST,MANSFIELD,OH,44906,Richland,"(40.7585359, -82.51408459999999)","1000 PARK AVENUE WEST, MANSFIELD, OH 44906"
21606550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09073,,20200 VAN AKEN BLVD.,SHAKER HEIGHTS,OH,44122,Cuyahoga,"(41.4648578, -81.537787)","20200 VAN AKEN BLVD., SHAKER HEIGHTS, OH 44122"
21523550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09077,,3390 ELM ROAD N.E.,WARREN,OH,444832614,Trumbull,"(41.26513, -80.78213579999999)","3390 ELM ROAD N.E., WARREN, OH 444832614"
21505300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09093,,5195 N. HAMILTON RD.,COLUMBUS,OH,432301313,Franklin,"(40.0627916, -82.8637746)","5195 N. HAMILTON RD., COLUMBUS, OH 432301313"
21525650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09120,,859 EAST MAIN STREET,LANCASTER,OH,43130,Fairfield,"(39.7139258, -82.583995)","859 EAST MAIN STREET, LANCASTER, OH 43130"
