BusinessName,DoingBusinessAs,Public Zip,votes_dem,votes_rep,pct_dem_lead,PopInsured,TotalPop,Life Exp, Median_Income_Dollars , Mean_Income_Dollars ,Public Address Street,LocationCity,LocationState,LocationCounty,Geo,Full Address,ZCTA5,GEOID,LicenseNumber,LicenseType,LicenseTypeSubCategory,LicenseCategoryNumber,LicenseStatus,Census_Tract_Code
RITE AID DISCOUNT PHARMACY #2303,Rite Aid #2303,453231233,252,564,-37.9,"4,793","4,938",81.5," $77,835.00 "," $87,722.00 ",101 W. MAIN STREET,ENON,OH,Clark,"(39.8774671, -83.937657)","101 W. MAIN STREET, ENON, OH 453231233",45323,39023-ENON 2,20583350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39023003102
RITE AID DISCOUNT PHARMACY #2305,Rite Aid #2305,43348,141,400,-47.3,"5,603","5,832",78.9," $77,279.00 "," $80,706.00 ",120 WEST MAIN STREET P.O. BOX 89,RUSSELLS POINT,OH,Logan,"(39.7454744, -84.404419)","120 WEST MAIN STREET P.O. BOX 89, RUSSELLS POINT, OH 43348",45345,39113-P/NEW LEB A,20583450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39113140100
RITE AID DISCOUNT PHARMACY #2309,Rite Aid 2309,43612,351,162,35.7,"26,184","28,154",," $50,484.00 "," $64,335.00 ",1012 WEST SYLVANIA AVENUE,TOLEDO,OH,Lucas,"(41.6931268, -83.5659292)","1012 WEST SYLVANIA AVENUE, TOLEDO, OH 43612",43612,39095-TOLEDO 11D,20088350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39095000302
RITE AID DISCOUNT PHARMACY #2310,Rite Aid #2310,43605,209,124,25.2,"21,639","24,345",70.9," $36,389.00 "," $45,857.00 ",210 MAIN STREET,TOLEDO,OH,Lucas,"(41.6466956, -83.5223044)","210 MAIN STREET, TOLEDO, OH 43605",43605,39095-TOLEDO 19C,20158050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39095004800
RITE AID DISCOUNT PHARMACY #2313,Rite Aid #2313,43545,175,319,-28.3,"13,482","14,145",81.2," $78,165.00 "," $99,790.00 ",1111 SCOTT STREET,NAPOLEON,OH,Henry,"(41.3961994, -84.1322174)","1111 SCOTT STREET, NAPOLEON, OH 43545",43545,39069-NAPOLEON CITY 2,20156700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39069000300
RITE AID DISCOUNT PHARMACY #2316,Rite Aid #2316,436061406,319,188,25.2,"23,249","24,312",77.9," $60,308.00 "," $88,150.00 ",3325 WEST CENTRAL AVENUE,TOLEDO,OH,Lucas,"(41.6768297, -83.6245184)","3325 WEST CENTRAL AVENUE, TOLEDO, OH 436061406",43606,39095-TOLEDO 22B,20088550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39095007700
RITE AID DISCOUNT PHARMACY #2317,Rite Aid #2317,43606,209,11,86.8,"23,249","24,312",69.9," $60,308.00 "," $88,150.00 ",3013 MONROE ST,TOLEDO,OH,Lucas,"(41.6644099, -83.57108889999999)","3013 MONROE ST, TOLEDO, OH 43606",43606,39095-TOLEDO 13A,20140050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39095001400
RITE AID DISCOUNT PHARMACY #2331,Rite Aid #2331,436112854,323,319,0.6,"17,971","18,766",78," $58,135.00 "," $67,081.00 ",4869 N. SUMMIT ST.,TOLEDO,OH,Lucas,"(41.7114466, -83.4796648)","4869 N. SUMMIT ST., TOLEDO, OH 436112854",43611,39095-TOLEDO 01G,20130900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39095005502
RITE AID DISCOUNT PHARMACY #2339,Rite Aid #2339,43611,453,468,-1.6,"17,971","18,766",," $58,135.00 "," $67,081.00 ",5033 SUDER AVENUE,TOLEDO,OH,Lucas,"(41.7114668, -83.5006473)","5033 SUDER AVENUE, TOLEDO, OH 43611",43611,39095-TOLEDO 01D,20142900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39095005601
RITE AID DISCOUNT PHARMACY #2346,Rite Aid #2346,43608,305,53,69.2,"12,266","13,529",71.4," $28,535.00 "," $41,070.00 ",810 EAST MANHATTAN BLVD.,TOLEDO,OH,Lucas,"(41.6864772, -83.5261637)","810 EAST MANHATTAN BLVD., TOLEDO, OH 43608",43608,39095-TOLEDO 04G,20162000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39095001100
RITE AID DISCOUNT PHARMACY #2347,Rite Aid #2347,43506,142,238,-24.7,"13,745","14,550",77.7," $60,705.00 "," $81,985.00 ",1221 W HIGH ST,BRYAN,OH,Williams,"(41.4739604, -84.5696315)","1221 W HIGH ST, BRYAN, OH 43506",43506,39171-BRYAN C - WD3,20159150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39171950700
RITE AID DISCOUNT PHARMACY #2348,Rite Aid #2348,435671825,313,564,-28,"12,151","12,774",," $74,404.00 "," $93,812.00 ",1496 N. SHOOP AVENUE,WAUSEON,OH,Fulton,"(41.57295329999999, -84.133608)","1496 N. SHOOP AVENUE, WAUSEON, OH 435671825",43567,39051-WAUSEON 5,20159300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39051040702
RITE AID DISCOUNT PHARMACY #2352,Rite Aid #2352,43512,197,281,-17.5,"26,073","27,624",73.9," $72,082.00 "," $87,069.00 ",1816 EAST SECOND STREET,DEFIANCE,OH,Defiance,"(41.2833431, -84.3319507)","1816 EAST SECOND STREET, DEFIANCE, OH 43512",43512,39039-DEFIANCE CITY 4-D,20170100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39039958800
RITE AID DISCOUNT PHARMACY #2353,Rite Aid #2353,43566,385,516,-14.2,"7,860","8,151",," $108,497.00 "," $136,336.00 ",8239 WATERVILLE SWANTON RD.,WATERVILLE,OH,Lucas,"(41.5037455, -83.73883599999999)","8239 WATERVILLE SWANTON RD., WATERVILLE, OH 43566",43566,39095-WATERVILLE CITY 2,20172750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39095008906
RITE AID DISCOUNT PHARMACY #2357,Rite Aid #2357,444602580,128,276,-36,"22,852","24,853",76.6," $59,882.00 "," $75,691.00 ",2229 E. STATE STREET,SALEM,OH,Columbiana,"(40.900088, -80.8294013)","2229 E. STATE STREET, SALEM, OH 444602580",44460,39029-SALEM CITY 4-A,20140400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39029950500
RITE AID DISCOUNT PHARMACY #2363,Rite Aid #2363,43326,94,354,-56.5,"10,785","12,418",72.4," $54,325.00 "," $72,893.00 ",130 S. DETROIT STREET,KENTON,OH,Hardin,"(40.6463555, -83.60964849999999)","130 S. DETROIT STREET, KENTON, OH 43326",43326,39065-KENTON 4,20359750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39065000600
RITE AID DISCOUNT PHARMACY #2373,Rite Aid #2373,43430,240,462,-31.3,"4,757","4,838",77.2," $81,000.00 "," $86,865.00 ",21991 WEST STATE RT. 51,GENOA,OH,Ottawa,"(41.53113279999999, -83.3578593)","21991 WEST STATE RT. 51, GENOA, OH 43430",43430,39123-CLAY 3,20523150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39123051000
RITE AID DISCOUNT PHARMACY #2388,Rite Aid #2388,44714,225,233,-1.7,"9,283","9,983",78.1," $57,583.00 "," $72,977.00 ","3030 MARKET AVENUE, N.E.",CANTON,OH,Stark,"(40.8319161, -81.36549099999999)","3030 MARKET AVENUE, N.E., CANTON, OH 44714",44714,39151-PLAIN 06,20153650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151712300
RITE AID DISCOUNT PHARMACY #2392,Rite Aid #2392,446632057,144,254,-26.9,"22,563","24,494",," $62,383.00 "," $74,772.00 ",705 W. HIGH AVENUE,NEW PHILADELPHIA,OH,Tuscarawas,"(40.4924176, -81.4595259)","705 W. HIGH AVENUE, NEW PHILADELPHIA, OH 446632057",44663,39157-NEW PHILA 1-A,20366300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39157020801
RITE AID DISCOUNT PHARMACY #2393,Rite Aid #2393,44614,382,566,-19.1,"12,455","12,915",79.6," $83,143.00 "," $100,798.00 ",2220 S. LOCUST STREET,CANAL FULTON,OH,Stark,"(40.8826513, -81.57203729999999)","2220 S. LOCUST STREET, CANAL FULTON, OH 44614",44614,39151-CANAL FULTON D,20188600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151711211
RITE AID DISCOUNT PHARMACY #2394,Rite Aid #2394,44827,218,400,-29.1,"6,763","6,982",75.4," $53,089.00 "," $67,389.00 ",145 W. MAIN STREET,CRESTLINE,OH,Crawford,"(40.7884569, -82.7376196)","145 W. MAIN STREET, CRESTLINE, OH 44827",44827,39033-CRESTLINE 1A,20361100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39033974800
RITE AID DISCOUNT PHARMACY #2397,Rite Aid #2397,44805,299,470,-21.8,"28,017","30,537",75.4," $62,058.00 "," $78,280.00 ",419 CLAREMONT AVENUE,ASHLAND,OH,Ashland,"(40.8658058, -82.3188203)","419 CLAREMONT AVENUE, ASHLAND, OH 44805",44805,39005-ASHLAND CITY 1-B,20366400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39005970500
RITE AID DISCOUNT PHARMACY #2398,Rite Aid #2398,44657,282,639,-38.3,"8,823","9,481",77.6," $60,490.00 "," $80,702.00 ",300 EAST LINCOLN WAY,MINERVA,OH,Stark,"(40.7309189, -81.1015762)","300 EAST LINCOLN WAY, MINERVA, OH 44657",44657,39151-PARIS A,20396300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151712900
RITE AID DISCOUNT PHARMACY #2401,Rite Aid #2401,44720,321,444,-15.8,"37,939","39,290",," $81,045.00 "," $109,914.00 ",7800 CLEVELAND AVENUE NW,NORTH CANTON,OH,Stark,"(40.8987465, -81.4056223)","7800 CLEVELAND AVENUE NW, NORTH CANTON, OH 44720",44720,39151-PLAIN 22,20153950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151712114
RITE AID DISCOUNT PHARMACY #2403,Rite Aid #2403,44907,341,500,-18.7,"14,118","15,021",74.1," $44,033.00 "," $64,002.00 ",875 LEXINGTON AVENUE,MANSFIELD,OH,Richland,"(40.7331228, -82.53367589999999)","875 LEXINGTON AVENUE, MANSFIELD, OH 44907",44907,39139-MANSFIELD 2-F,20409450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39139001100
RITE AID DISCOUNT PHARMACY #2404,Rite Aid #2404,44601,295,454,-21,"29,828","32,367",77.5," $61,887.00 "," $76,879.00 ",1895 WEST STATE STREEET,ALLIANCE,OH,Stark,"(40.9023031, -81.1341719)","1895 WEST STATE STREEET, ALLIANCE, OH 44601",44601,39151-ALLIANCE 4-C,20154000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151710700
RITE AID DISCOUNT PHARMACY #2408,Rite Aid #2408,44641,236,495,-34.9,"17,880","19,259",77.7," $78,128.00 "," $87,127.00 ",613 W. MAIN STREET,LOUISVILLE,OH,Stark,"(40.8372975, -81.2657339)","613 W. MAIN STREET, LOUISVILLE, OH 44641",44641,39151-LOUISVILLE G,20154100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151712601
RITE AID DISCOUNT PHARMACY #2409,Rite Aid #2409,44707-3624,296,605,-33.7,"8,120","8,838",75.9," $38,983.00 "," $50,024.00 ",4042 CLEVELAND AVENUE,CANTON,OH,Stark,"(40.7504159, -81.373702)","4042 CLEVELAND AVENUE, CANTON, OH 44707-3624",44707,39151-CANTON TWP 4,20457550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151713201
RITE AID DISCOUNT PHARMACY #2413,Rite Aid #2413,44646,212,295,-16.1,"44,898","47,424",81.3," $66,767.00 "," $86,753.00 ",2110 WALES AVE NE,MASSILLON,OH,Stark,"(40.8233903, -81.50181839999999)","2110 WALES AVE NE, MASSILLON, OH 44646",44646,39151-JACKSON 24,20154300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151711402
RITE AID DISCOUNT PHARMACY #2414,Rite Aid #2414,44683,178,326,-28.5,"7,529","7,821",73.9," $55,179.00 "," $63,091.00 ",735 N. WATER STREET,UHRICHSVILLE,OH,Tuscarawas,"(40.3960332, -81.3469027)","735 N. WATER STREET, UHRICHSVILLE, OH 44683",44683,39157-UHRICHSVILLE 4,20154350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39157022001
RITE AID DISCOUNT PHARMACY #2416,Rite Aid #2416,43050,203,426,-34.6,"27,757","29,792",78.7," $65,044.00 "," $84,087.00 ",4 NEWARK ROAD,MOUNT VERNON,OH,Knox,"(40.38528549999999, -82.4851747)","4 NEWARK ROAD, MOUNT VERNON, OH 43050",43050,39083-MOUNT VERNON 1-C,20477350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39083007500
RITE AID DISCOUNT PHARMACY #2417,Rite Aid #2417,44030,196,239,-9.7,"13,619","14,538",77," $57,264.00 "," $69,095.00 ",364 MAIN STREET,CONNEAUT,OH,Ashtabula,"(41.9421526, -80.5596351)","364 MAIN STREET, CONNEAUT, OH 44030",44030,39007-CONNEAUT 1-C,20469800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39007000103
RITE AID DISCOUNT PHARMACY #2418,Rite Aid #2418,44432,117,398,-53.6,"9,797","10,164",76.1," $63,173.00 "," $77,827.00 ",7844 STATE ROUTE 45,LISBON,OH,Columbiana,"(40.7869779, -80.774785)","7844 STATE ROUTE 45, LISBON, OH 44432",44432,39029-CENTER TWP NW,20499100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39029951100
RITE AID DISCOUNT PHARMACY #2419,Rite Aid #2419,433381026,160,310,-30.9,"9,395","10,174",," $69,794.00 "," $87,534.00 ",510 W. MARION ROAD,MT. GILEAD,OH,Morrow,"(40.5492443, -82.8450433)","510 W. MARION ROAD, MT. GILEAD, OH 433381026",43338,39117-MT GILEAD VLG NW,20523350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39117965201
RITE AID DISCOUNT PHARMACY #2437,Rite Aid #2437,44688,214,602,-46.7,"2,659","2,895",79.5," $58,936.00 "," $74,992.00 ","8619 WAYNESBURG DR., S.E.",WAYNESBURG,OH,Stark,"(40.6767632, -81.26159249999999)","8619 WAYNESBURG DR., S.E., WAYNESBURG, OH 44688",44688,39151-SANDY 2,20603350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151714902
RITE AID DISCOUNT PHARMACY #2456,Rite Aid #2456,44319,244,413,-25.3,"20,173","21,211",," $74,781.00 "," $91,261.00 ",4053 SOUTH MAIN STREET,AKRON,OH,Summit,"(40.9775014, -81.5220078)","4053 SOUTH MAIN STREET, AKRON, OH 44319",44319,39153-GREEN 4-E,20598050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39153531501
RITE AID DISCOUNT PHARMACY #256,Rite Aid #256,43302,144,225,-21.8,"46,592","49,352",76," $53,833.00 "," $74,937.00 ",1081 MT. VERNON AVENUE,MARION,OH,Marion,"(40.5801995, -83.10118279999999)","1081 MT. VERNON AVENUE, MARION, OH 43302",43302,39101-MARION 6-C,20965350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39101001000
RITE AID DISCOUNT PHARMACY #2566,Rite Aid #2566,43449,163,317,-31.3,"7,616","7,967",76.7," $71,496.00 "," $83,329.00 ",306 WEST WATER STREET,OAK HARBOR,OH,Ottawa,"(41.5081127, -83.1503778)","306 WEST WATER STREET, OAK HARBOR, OH 43449",43449,39123-SALEM 3 (OAK HARBOR),20608200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39123050700
RITE AID DISCOUNT PHARMACY #2583,Rite Aid #2583,43502,212,549,-43.3,"6,491","6,807",76.9," $72,025.00 "," $94,857.00 ",1921 S. DEFIANCE ROAD,ARCHBOLD,OH,Fulton,"(41.49554759999999, -84.3077105)","1921 S. DEFIANCE ROAD, ARCHBOLD, OH 43502",43502,39051-ARCHBOLD 3,20622950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39051040900
RITE AID DISCOUNT PHARMACY #2640,Rite Aid #2640,441031344,283,77,56.7,"12,241","13,336",79," $24,219.00 "," $35,090.00 ",5411 SUPERIOR AVENUE,CLEVELAND,OH,Cuyahoga,"(41.51809129999999, -81.6529132)","5411 SUPERIOR AVENUE, CLEVELAND, OH 441031344",44103,39035-CLEVELAND 10-I,20649250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035108201
RITE AID DISCOUNT PHARMACY #2654,Rite Aid #2654,440241146,317,434,-15.4,"22,779","23,964",77.4," $104,808.00 "," $126,387.00 ",501 WATER STREET,CHARDON,OH,Geauga,"(41.5803436, -81.2139172)","501 WATER STREET, CHARDON, OH 440241146",44024,39055-CHARDON CITY A,20635350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39055312201
RITE AID DISCOUNT PHARMACY #2795,Rite Aid #2795,43793,127,325,-43.2,"4,379","4,776",78.4," $51,193.00 "," $72,361.00 ",148 NORTH MAIN STREET,WOODSFIELD,OH,Monroe,"(39.7643426, -81.1145653)","148 NORTH MAIN STREET, WOODSFIELD, OH 43793",43793,39111-WOODSFIELD NORTH,20686000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39111966800
RITE AID DISCOUNT PHARMACY #3031,Rite Aid #3031,45377,163,341,-34.2,"13,970","14,809",77.7," $82,617.00 "," $96,243.00 ",10 WEST NATIONAL ROAD,VANDALIA,OH,Montgomery,"(39.8902846, -84.19942089999999)","10 WEST NATIONAL ROAD, VANDALIA, OH 45377",45377,39113-VANDALIA B,20418800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39113115011
RITE AID DISCOUNT PHARMACY #3032,Rite Aid #3032,440043436,55,51,3.7,"28,838","30,709",70.3," $49,507.00 "," $64,767.00 ",2148 LAKE AVENUE,ASHTABULA,OH,Ashtabula,"(41.88286979999999, -80.7987931)","2148 LAKE AVENUE, ASHTABULA, OH 440043436",44004,39007-ASHTABULA 3-A,20096900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39007000601
RITE AID DISCOUNT PHARMACY #3041,Rite Aid #3041,44122,307,41,75.4,"35,336","36,105",," $97,469.00 "," $153,781.00 ",28600 CHAGRIN BLVD,BEACHWOOD,OH,Cuyahoga,"(41.4618831, -81.47726349999999)","28600 CHAGRIN BLVD, BEACHWOOD, OH 44122",44122,39035-WOODMERE A,20169000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035197100
RITE AID DISCOUNT PHARMACY #3053,Rite Aid #3053,44134,433,328,13.6,"35,925","37,796",76.6," $67,116.00 "," $83,801.00 ",5795 STATE ROAD,PARMA,OH,Cuyahoga,"(41.4054165, -81.70981479999999)","5795 STATE ROAD, PARMA, OH 44134",44134,39035-PARMA 4-A,20095050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035177304
RITE AID DISCOUNT PHARMACY #3058,Rite Aid #3058,43420,192,188,1,"27,121","29,012",75.2," $62,802.00 "," $76,882.00 ",2020 WEST STATE STREET,FREMONT,OH,Sandusky,"(41.3576842, -83.1372923)","2020 WEST STATE STREET, FREMONT, OH 43420",43420,39143-FREMONT CITY 2-B,20094850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39143961600
RITE AID DISCOUNT PHARMACY #3060,Rite Aid #3060,43920,161,231,-17.4,"19,068","20,850",70.4," $50,820.00 "," $66,865.00 ",614 BRADSHAW AVENUE,E. LIVERPOOL,OH,Columbiana,"(40.6203124, -80.5763494)","614 BRADSHAW AVENUE, E. LIVERPOOL, OH 43920",43920,39029-E LIVERPOOL 2-A,20405650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39029952100
RITE AID DISCOUNT PHARMACY #3062,Rite Aid #3062,44483,275,263,2.2,"23,123","24,975",69.7," $47,629.00 "," $58,892.00 ","2154 ELM ROAD, N.E.",WARREN,OH,Trumbull,"(41.2538736, -80.7905384)","2154 ELM ROAD, N.E., WARREN, OH 44483",44483,39155-HOWLAND TWP A,20096950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39155921300
RITE AID DISCOUNT PHARMACY #3091,Rite Aid #3091,44136-5026,577,619,-3.5,"23,992","24,769",83," $93,713.00 "," $114,558.00 ",14701 PEARL RD,STRONGSVILLE,OH,Cuyahoga,"(41.3079902, -81.83447559999999)","14701 PEARL RD, STRONGSVILLE, OH 44136-5026",44136,39035-STRONGSVILLE 4-A,20162850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035186201
RITE AID DISCOUNT PHARMACY #3095,Rite Aid #3095,44647,207,309,-19.5,"17,076","17,851",74.6," $65,974.00 "," $77,050.00 ",242 LINCOLN WAY WEST,MASSILLON,OH,Stark,"(40.7965526, -81.52715769999999)","242 LINCOLN WAY WEST, MASSILLON, OH 44647",44647,39151-MASSILLON 2-D,20349200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151715000
RITE AID DISCOUNT PHARMACY #3102,Rite Aid #3102,44833,145,397,-46.2,"15,053","16,434",75.8," $57,234.00 "," $74,079.00 ",304 HARDING WAY WEST,GALION,OH,Crawford,"(40.7343909, -82.7936507)","304 HARDING WAY WEST, GALION, OH 44833",44833,39033-GALION 1A,20405450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39033975100
RITE AID DISCOUNT PHARMACY #3109,Rite Aid #3109,44485,227,192,8.3,"14,194","15,175",72.8," $33,720.00 "," $52,846.00 ","1560 PARKMAN ROAD, N.W.",WARREN,OH,Trumbull,"(41.24494869999999, -80.8422781)","1560 PARKMAN ROAD, N.W., WARREN, OH 44485",44485,39155-WARREN CITY 1B,20097050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39155921000
RITE AID DISCOUNT PHARMACY #3123,Rite Aid #3123,445124702,395,380,1.9,"31,189","32,517",78.8," $62,311.00 "," $79,107.00 ",307 BOARDMAN-CANFIELD ROAD,YOUNGSTOWN,OH,Mahoning,"(41.0235943, -80.67296979999999)","307 BOARDMAN-CANFIELD ROAD, YOUNGSTOWN, OH 445124702",44512,39099-BOARDMAN 22,20094200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39099812001
RITE AID DISCOUNT PHARMACY #3134,Rite Aid #3134,454145235,161,352,-36.5,"19,252","20,378",71," $53,824.00 "," $77,245.00 ",3700 NORTH DIXIE DRIVE,DAYTON,OH,Montgomery,"(39.8007648, -84.19352669999999)","3700 NORTH DIXIE DRIVE, DAYTON, OH 454145235",45414,39113-HARRISON N,20355450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39113080600
RITE AID DISCOUNT PHARMACY #3139,Rite Aid #3139,45429,367,422,-6.8,"24,889","26,302",82.1," $77,291.00 "," $107,448.00 ",1320 E. STROOP ROAD,KETTERING,OH,Montgomery,"(39.6882117, -84.14376)","1320 E. STROOP ROAD, KETTERING, OH 45429",45429,39113-KETTERING 3-H,20144900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39113021601
RITE AID DISCOUNT PHARMACY #3143,Rite Aid #3143,44312,324,397,-10,"1,373","1,604",78.7," $54,094.00 "," $71,173.00 ",1540 CANTON ROAD,AKRON,OH,Summit,"(41.0244546, -81.4215983)","1540 CANTON ROAD, AKRON, OH 44312",44250,39153-LAKEMORE VILL A,20147800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39153531101
RITE AID DISCOUNT PHARMACY #3146,Rite Aid #3146,44505,367,147,42.1,"7,380","7,834",75.8," $41,156.00 "," $60,246.00 ",693 MCCARTNEY ROAD,YOUNGSTOWN,OH,Mahoning,"(41.0898906, -80.5898112)","693 MCCARTNEY ROAD, YOUNGSTOWN, OH 44505",44405,39099-CAMPBELL CITY 4 B,20097150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39099810100
RITE AID DISCOUNT PHARMACY #3147,Rite Aid #3147,44514,327,285,6.8,"22,832","23,425",74.7," $80,000.00 "," $104,597.00 ",4914 YOUNGSTOWN-POLAND ROAD,YOUNGSTOWN,OH,Mahoning,"(41.0506241, -80.6163414)","4914 YOUNGSTOWN-POLAND ROAD, YOUNGSTOWN, OH 44514",44514,39099-YOUNGSTOWN CITY 7 D,20162550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39099801400
RITE AID DISCOUNT PHARMACY #3151,Rite Aid #3151,44319-1252,397,312,11.8,"20,173","21,211",79.3," $74,781.00 "," $91,261.00 ",325 E. WATERLOO ROAD,AKRON,OH,Summit,"(41.0292091, -81.5157187)","325 E. WATERLOO ROAD, AKRON, OH 44319-1252",44319,39153-AKRON 07-F,20185150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39153504800
RITE AID DISCOUNT PHARMACY #3155,Rite Aid,44070-4016,547,491,5.3,"30,433","31,796",80," $85,435.00 "," $105,371.00 ",29000 LORAIN ROAD,NORTH OLMSTED,OH,Cuyahoga,"(41.4081897, -81.94229179999999)","29000 LORAIN ROAD, NORTH OLMSTED, OH 44070-4016",44070,39035-NORTH OLMSTED 1-A,20185450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035174103
